airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket
1207338410880339003,0.3688728975905604,18354.711939240784,452.1392877928442,105,1,2,apartamento,0,0.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,36752.26254586934,0.3319856078315044,1
1207383031689344642,0.6595722005230807,46982.81276575055,662.9031048377411,105,1,4,apartamento,8,4.880000114440918,False,150.0,0,0,1.0,False,False,Centro,Centro,0.1690490272720696,223,700,94075.28026733547,0.5936149804707727,1
1207864392976162235,0.33941278306475103,20417.181995606035,545.1515433339168,105,1,4,apartamento,1,5.0,False,0.0,0,0,1.0,False,False,Centro,Centro,0.2801512211881518,242,689,40882.016325468285,0.30547150475827595,1
1207881809440158991,0.29034113892848734,14472.457652596353,449.70557052970025,105,1,2,apartamento,1,5.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,28978.69305129493,0.26130702503563863,1
1207940918769840398,0.6400379708275716,28866.718071726467,419.1063905053478,105,1,2,apartamento,2,5.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,57800.80912855586,0.5760341737448145,1
1207992119242235910,0.4268464419511392,18875.01016297792,403.8601894949329,105,1,2,apartamento,3,5.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,37794.07333452329,0.38416179775602527,1
1208704132667695539,0.2328985420153074,16399.581059811993,631.8626378123419,105,1,2,apartamento,0,0.0,True,170.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,32837.437642587545,0.20960868781377667,1
1208718899534488031,0.4077271929720004,20256.11333663652,452.9806623896556,105,1,2,apartamento,5,4.800000190734863,True,150.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,40559.503084075324,0.36695447367480033,1
1208735754877396448,0.542866737021816,26943.99166851064,457.71630460810957,105,1,2,apartamento,2,5.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,53950.86880757549,0.4885800633196344,1
1208746927423730353,0.5826529146296933,25998.63536280737,412.80554927873766,105,1,2,apartamento,1,5.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,52057.94979791671,0.5243876231667239,1
1208757710030861160,0.5591365501312919,24600.342629670005,406.2732505601033,105,1,2,apartamento,4,5.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,49258.100810127515,0.5032228951181628,1
1208757855935244741,0.6050828265844408,26996.14291913437,413.4789646338247,105,1,2,apartamento,0,0.0,True,150.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,54055.293026346306,0.5445745439259967,1
1209010210831577821,0.3905295245012603,45717.54146339845,1065.7757402424459,105,3,8,apartamento,0,0.0,False,350.0,0,0,3.0,False,False,Centro,Centro,0.368706633605204,136,705,91541.7846042201,0.35147657205113425,3
1213824251801309412,0.6898118293887525,83823.61252463453,1133.4072123352148,105,3,6,apartamento,6,4.5,True,456.0,0,0,3.0,False,True,Meia Praia,Meia Praia (beach band),0.2126790208424546,394,1848,167842.86374237796,0.6208306464498773,3
1214464056304542513,0.5826529146296933,46265.76375682642,734.6064035252783,105,2,5,apartamento,16,5.0,True,220.0,0,0,1.0,True,True,Centro,Centro,0.2478946655294867,240,703,92639.50870516269,0.5243876231667239,2
1216602433904805187,0.5749340067128803,38658.11330544835,621.6744210493883,105,1,4,apartamento,10,4.599999904632568,True,190.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,77406.45205617814,0.5174406060415923,1
1218889785346856352,0.949011020693828,52250.76314366837,522.6998832739948,105,2,7,apartamento,10,4.699999809265137,True,413.0,0,0,2.0,False,True,Meia Praia,Meia Praia (inland),0.8432908838685048,76,1636,104623.47606625335,0.8541099186244453,2
1219597802580113056,0.6658487444121027,44592.87993492083,623.5446708622827,105,1,4,apartamento,6,4.829999923706055,True,190.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,89289.83666264113,0.5992638699708924,1
1219655958873769070,0.6466678179242966,51168.12853434383,735.6466098447443,105,2,6,apartamento,16,4.5,True,240.0,0,0,2.0,False,True,Centro,Centro,0.3993702407681223,206,681,102455.68005099286,0.5820010361318669,2
1226846054624436877,0.5261365797751547,41980.48995477162,734.8308938477486,105,2,6,apartamento,7,4.860000133514404,True,240.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,84058.95955923217,0.4735229217976393,2
1226856286781952840,0.491364430084506,39628.955402781576,740.633041912651,105,2,5,apartamento,12,4.579999923706055,True,220.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,79350.40213122623,0.4422279870760554,2
1229942592150628971,0.9627053632374338,30853.362556610406,304.5190767715134,105,2,6,apartamento,13,4.920000076293945,False,250.0,0,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.4147559230915298,245,1271,61778.73479339079,0.8664348269136904,2
1233370107101543516,0.8765249214734698,41529.99267678145,447.7110008268241,105,1,3,apartamento,10,5.0,True,160.0,0,0,1.0,True,True,Centro,Centro,0.3993702407681223,206,681,83156.91357280088,0.7888724293261229,1
1233973103621276698,0.8270189212730099,38279.51060398912,435.9273264739634,105,1,3,apartamento,22,4.909999847412109,True,160.0,0,0,1.0,True,True,Centro,Centro,0.2473468318154216,240,702,76648.36301993144,0.744317029145709,1
1233994658216308874,0.8651038936651488,41048.26413524735,448.0215402397009,105,1,3,apartamento,16,4.380000114440918,True,180.0,0,0,1.0,False,True,Centro,Centro,0.2473468318154216,240,702,82192.33216760603,0.7785935042986339,1
1234084273027568746,0.8577457708953792,39910.05724554904,439.1205554343804,105,1,3,apartamento,13,4.769999980926514,True,180.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,79913.26188962051,0.7719711938058412,1
1236367599770739400,0.769997956094438,53084.04832055649,646.7391781580334,105,1,4,apartamento,15,4.730000019073486,False,200.0,0,0,1.0,False,False,Centro,Centro,0.2531711459710695,242,693,106291.99125177905,0.6929981604849942,1
1238321506456103932,0.6194281960088348,52728.901801906,789.7795558281416,105,2,6,apartamento,9,4.670000076293945,True,240.0,0,0,2.0,False,True,Centro,Centro,0.1962021858673939,243,727,105580.8693263083,0.5574853764079514,2
1242002119123644781,0.1846492335455825,112455.19878869415,5439.965924025732,105,4,6,apartamento,0,0.0,False,0.0,0,0,4.0,False,False,Meia Praia,Meia Praia (beach band),0.0591445130700136,232,1178,225172.86047372146,0.16618431019102425,4
1242713378625026725,0.5591365501312919,39629.76669605059,654.4833288266675,105,1,4,apartamento,8,4.75,True,190.0,0,0,1.0,False,True,Centro,Centro,0.3993702407681223,206,681,79352.02661126836,0.5032228951181628,1
1248514191377483703,0.4913644300845059,28191.80291839776,526.8819362064064,105,2,6,apartamento,6,5.0,True,351.0,0,0,1.0,True,True,Centro,Centro,0.2788825542771245,40,481,56449.403615168754,0.4422279870760553,2
1248685472424986601,0.9127206028057234,31457.797752207836,326.448958931982,105,2,6,apartamento,10,5.0,False,300.0,0,0,2.0,True,False,Morretes,Morretes,0.5755882628045279,118,725,62989.01589581813,0.8214485425251511,2
1249371220066552412,0.7275684949439916,48828.98620634533,627.6948646766765,105,1,4,apartamento,12,4.920000076293945,True,180.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,97771.9359935902,0.6548116454495925,1
1249385754807434824,0.6595722005230809,44237.54597400144,624.1688151533003,105,1,4,apartamento,7,4.570000171661377,True,190.0,0,0,1.0,False,True,Centro,Centro,0.1363047171962584,210,697,88578.33941515487,0.5936149804707728,1
1249919049392818339,0.41731777754152477,27834.16773851049,608.6503518901353,105,1,2,apartamento,9,5.0,True,250.0,0,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3541461216422645,382,1736,55733.2985588559,0.3755859997873723,1
1254384361135492137,0.37864677498018856,26665.553768444453,640.465889012717,105,2,4,apartamento,4,4.5,True,369.0,0,0,2.0,False,True,Morretes,Morretes,0.5996584707537542,123,852,53393.34315204747,0.3407820974821697,2
1254489827996538747,0.4536349037283487,60817.65588084195,1227.262378097028,105,3,8,apartamento,11,5.0,False,100.0,0,0,3.0,True,True,Meia Praia,Meia Praia (inland),0.46926445829009,340,1898,121777.25609402795,0.4082714133555138,3
1257312272803306995,0.5261365797751547,33020.832866409444,578.0001176013614,105,2,4,apartamento,8,4.75,True,369.0,0,0,2.0,False,True,Meia Praia,Meia Praia (inland),0.9997233614966018,69,1338,66118.73414341088,0.4735229217976393,2
1259534245145609058,0.8602428410523177,42707.444805640866,468.61339027814023,105,1,2,apartamento,10,5.0,True,150.0,0,0,1.0,True,True,Centro,Centro,0.2801512211881518,242,689,85514.5659248663,0.774218556947086,1
1260073533686146608,0.6898118293887525,32767.635514609916,443.06220293853085,105,1,2,apartamento,12,4.75,True,150.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,65611.74849416401,0.6208306464498773,1
1262982199583014782,0.6264188006880704,52589.0390566245,779.3126546250228,105,2,6,apartamento,9,4.670000076293945,True,240.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,105300.81740547251,0.5637769206192634,2
1263128865886946817,0.29034113892848756,19545.49596164317,607.3411043037195,105,1,2,apartamento,1,5.0,True,170.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,39136.6098007666,0.2613070250356388,1
1264729892004302735,0.9410185905839447,47789.246136800255,481.88473699784976,105,1,4,apartamento,0,0.0,False,190.0,0,0,2.0,False,False,Centro,Centro,0.3061248419627493,163,767,95690.02917086935,0.8469167315255502,1
1265161823691467042,0.5591365501312918,40114.800860793664,662.4936402970944,105,1,4,apartamento,8,5.0,True,190.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,80323.22697798419,0.5032228951181626,1
1265295313956605287,0.5826529146296934,26315.03166781053,417.8292802805362,105,1,2,apartamento,0,0.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,52691.48085569152,0.524387623166724,1
1265370363028714118,0.597727691097905,27079.609155694598,419.6207502807484,105,1,2,apartamento,1,5.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.2801512211881518,242,689,54222.42030406832,0.5379549219881146,1
1266717192483343855,0.7318578734260816,50900.3980405354,650.6885302726581,105,2,6,apartamento,2,5.0,False,250.0,0,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.5326205343239607,261,1439,101919.59419834887,0.6586720860834734,2
1267332355220608617,0.5460363652924874,40198.36296370141,679.0870375705265,105,2,5,apartamento,1,5.0,False,150.0,0,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.6682792161193668,135,1596,80490.54621214686,0.49143272876323874,2
1268755217310742256,0.9180607218166695,84999.71951667068,877.2437447076668,105,2,4,apartamento,0,0.0,False,300.0,0,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0610851458538065,352,1883,170197.82268133765,0.8262546496350026,2
1269623861253689862,0.8300804282061228,38758.679041504154,439.8474187586437,105,1,3,apartamento,3,5.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.2801512211881518,242,689,77607.81824197699,0.7470723853855106,1
1269636598524749154,0.6839898811871494,30427.58433216044,414.7452034069489,105,1,3,apartamento,9,4.21999979019165,True,190.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,60926.18460665402,0.6155908930684345,1
1271171762063321920,0.8037369162075058,48067.911913206044,562.3594221295759,105,2,5,apartamento,5,4.800000190734863,False,250.0,0,0,2.0,True,False,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.2590425429259589,69,416,96248.01111092468,0.7233632245867552,2
1272260793182499350,0.8937300811631691,60353.960164450036,638.8358895906804,105,2,5,apartamento,2,5.0,False,250.0,0,0,0.0,False,False,Morretes,Morretes,0.3876225841594584,143,671,120848.78242652264,0.8043570730468522,2
1272537775161574422,0.8697940030607492,51768.42913364581,562.1546755603621,105,2,4,apartamento,7,4.710000038146973,True,369.0,0,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.1078863369374549,157,623,103657.68231095868,0.7828146027546743,2
1274055523929375490,0.39808081944088264,26706.35682033299,611.1801140045643,105,1,2,apartamento,4,5.0,True,250.0,0,0,1.0,False,True,Meia Praia,Meia Praia (inland),0.3541461216422645,382,1736,53475.0444874127,0.3582727374967944,1
1274533646308060247,0.37864677498018856,26125.19241965602,627.4872344291604,105,2,4,apartamento,4,5.0,True,369.0,0,0,2.0,False,True,Morretes,Morretes,0.4414696616990739,174,963,52311.35928730184,0.3407820974821697,2
1274679812745645557,0.5261365797751546,35005.395099134024,612.7381028164133,105,1,4,apartamento,7,4.860000133514404,True,195.0,0,0,1.0,True,True,Centro,Centro,0.194260535772983,243,725,70092.49044409012,0.47352292179763916,1
1276789839775235217,0.8838109196265829,36375.07426698299,389.09235136030685,105,2,4,apartamento,15,5.0,False,300.0,0,0,2.0,True,False,Morretes,Morretes,0.6155275074855917,115,829,72835.04551915904,0.7954298276639246,2
1277103969415516416,0.8238644495519035,45415.609094928885,519.0623685934497,105,2,8,apartamento,8,5.0,False,100.0,0,0,2.0,True,False,Morretes,Morretes,0.2670735250595719,157,683,90937.21517737088,0.7414780045967132,2
1277671971539993475,0.9565626002785356,33393.68313102801,331.5803176066637,105,1,2,apartamento,13,5.0,False,180.0,0,0,1.0,True,True,Centro,Centro,0.2468157917412474,241,701,66865.30488017424,0.860906340250682,1
1280559161534348023,0.5261365797751547,37118.02569449351,649.7178100668679,105,1,4,apartamento,0,0.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.194260535772983,243,725,74322.68237301338,0.4735229217976393,1
1282577030741754149,0.717299955713801,32348.082476087795,421.47357237442975,105,1,2,apartamento,7,4.139999866485596,True,150.0,0,0,1.0,False,True,Centro,Centro,0.2801512211881518,242,689,64771.66320844963,0.645569960142421,1
1282585098065467787,0.7853068039542621,35759.119304690685,427.6284603187089,105,1,2,apartamento,7,5.0,True,150.0,0,0,1.0,True,True,Centro,Centro,0.1962021858673939,243,727,71601.69799697862,0.7067761235588359,1
1283982403734255309,0.7773576250295698,52172.070757995534,629.9349896817085,105,1,4,apartamento,11,4.909999847412109,True,190.0,0,0,1.0,True,True,Centro,Centro,0.194260535772983,243,725,104465.90763215409,0.6996218625266128,1
1284110666632259028,0.6720096971976677,45080.02026818665,624.8646033116863,105,1,4,apartamento,0,0.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.194260535772983,243,725,90265.25428205861,0.6048087274779009,1
1285538056394050628,0.16229042978114988,18370.9683878684,1008.9628764562607,105,2,7,apartamento,3,4.670000076293945,True,240.0,0,0,2.0,False,True,Centro,Centro,0.0967304923366847,214,753,36784.81338458603,0.1460613868030349,2
1292815457899461748,0.8445535109525212,66879.45658419978,746.6937437457307,105,2,4,apartamento,4,5.0,True,240.0,0,0,1.0,False,True,Centro,Centro,0.194260535772983,243,725,133915.00533727527,0.760098159857269,2
1297930390704189766,0.5670949188220281,37371.901556725024,608.9194023749592,105,1,2,apartamento,6,5.0,True,170.0,0,0,1.0,True,True,Meia Praia,Meia Praia (inland),0.3541461216422645,382,1736,74831.02662672209,0.5103854269398254,1
1297930815921503919,0.6123162943882355,63000.596980537215,954.0667324063327,105,3,6,apartamento,3,5.0,True,339.0,0,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0764898681850886,152,622,126148.23313162713,0.551084664949412,3
1303745304497797235,0.5002148181084021,40022.18656036223,735.2882456871963,105,2,4,apartamento,1,5.0,True,240.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,80137.78222155185,0.45019333629756186,2
1304403734260231676,0.22361494483386507,16055.757189181051,643.7316569237106,105,2,4,apartamento,1,4.0,True,215.0,0,0,2.0,False,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.451738838350089,66,384,32148.987439457414,0.20125345035047856,2
1304433283397417052,0.7732642649216364,95152.26315760224,1154.636660275186,105,2,6,apartamento,2,5.0,True,270.0,0,0,2.0,False,True,Morretes,Morretes,0.1004184141597329,73,581,190526.6053195547,0.6959378384294728,2
1307990676918354925,0.3786467749801882,25802.088632245162,619.7267747648146,105,1,4,apartamento,3,4.670000076293945,True,190.0,0,0,1.0,False,True,Centro,Centro,0.193094448067534,242,725,51664.397609897285,0.3407820974821694,1
1311575286815584867,0.3908067145889049,35268.70404998707,821.6274678248711,105,2,6,apartamento,1,5.0,True,210.0,0,0,2.0,False,True,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,0.2656171105893772,111,442,70619.72289123845,0.35172604313001443,2
1312949509621922876,0.500214818108402,35517.480501412814,652.5277145896317,105,2,4,apartamento,2,5.0,True,238.0,0,0,2.0,False,True,Morretes,Morretes,0.3718500461171889,193,818,71117.85642165258,0.45019333629756175,2
1313064371372817918,0.1385200910069575,15387.16810561505,987.8580995978023,105,1,4,apartamento,2,5.0,True,190.0,0,0,1.0,False,True,Centro,Centro,0.1962021858673939,243,727,30810.248830218516,0.12466808190626176,1
1315954985293478319,0.08473369366633098,7238.810530890686,755.8483159347754,105,1,4,apartamento,0,0.0,True,170.0,0,0,1.0,False,True,Centro,Centro,0.193094448067534,242,725,14494.515960357956,0.07626032429969788,1
1318315111310867765,0.40927982200844754,35318.193616167904,786.9195226052022,105,2,4,apartamento,2,5.0,False,300.0,0,0,2.0,False,True,Morretes,Morretes,0.2612109288487765,161,711,70718.81752893039,0.3683518398076028,2
1320994692912931266,0.17058755303816225,20728.445043495132,1083.9269599216327,105,2,5,apartamento,0,0.0,True,220.0,0,0,1.0,False,True,Centro,Centro,0.1927045306358863,242,725,41505.268888336934,0.15352879773434602,2
1320995339425720277,0.5902509649708411,46996.06421205045,737.036275592665,105,2,4,apartamento,1,5.0,True,200.0,0,0,1.0,False,True,Centro,Centro,0.1949260722098207,243,725,94101.81408792273,0.531225868473757,2
